target_id	length	eff_length	est_counts	tpm
g1231.t1	1823	1624	1	0.134577
g1232.t1	1458	1259	0	0
g1233.t1	1038	839	0	0
g1234.t1	2011	1812	2.29652	0.276994
g1234.t2	2009	1810	6.70348	0.809431
g1235.t1	1911	1712	155	19.7873
g1235.t2	2128	1929	0	0
g1236.t1	1266	1067	0	0
g1237.t2	1787	1588	0	0
g1237.t1	1618	1419	2.73409	0.421103
g1237.t3	1614	1415	42.2659	6.52817
g1238.t1	644	445	0	0
g1239.t1	1597	1398	117	18.291
g1240.t1	2024	1825	0	0
g1240.t2	1932	1733	0	0
g1241.t1	1222	1023	10.8181	2.31118
g1241.t2	1127	928	2.18189	0.513859
g1242.t1	3574	3375	0	0
g1242.t2	3356	3157	0	0
g1242.t4	3239	3040	7	0.503248
g1242.t3	3387	3188	0	0
g1243.t1	1867	1668	236	30.9224
g1244.t2	1191	992	4.33188	0.954382
g1244.t1	962	763	29.6681	8.49813
g1245.t1	1556	1357	41.9661	6.75892
g1246.t1	519	320	0	0
g1247.t1	432	233	1	0.937998
g1248.t1	294	95.0839	0	0
g1249.t1	935	736	3	0.890843
g1250.t1	642	443	8	3.94679
g1251.t1	1107	908	0	0
g1252.t1	465	266	0	0
g1253.t1	474	275	0	0
g1254.t1	303	104.031	55	115.547
g1255.t1	772	573	3	1.14426
g1256.t1	410	211	0	0
g1257.t1	830	631	0	0
g1258.t1	1554	1355	0	0
g1259.t1	2555	2356	0	0
g1260.t1	2113	1914	0	0
g1260.t2	2038	1839	0	0
g1261.t2	201	24.9909	0	0
g1261.t1	219	33.0557	0	0
g1262.t1	345	146	0	0
g1262.t2	450	251	0	0
g1263.t1	1339	1140	28.1918	5.40476
g1264.t1	662	463	1	0.472038
g1265.t1	378	179	5	6.10485
g1266.t1	4377	4178	0	0
g1267.t1	93	7.96714	0	0
g1268.t1	135	11.2077	0	0
g1269.t1	2241	2042	0	0
g1270.t1	1905	1706	0	0
g1271.t1	282	83.2735	0	0
g1272.t1	1454	1255	117	20.3751
g1273.t1	1225	1026	0	0
g1274.t1	1781	1582	0	0
g1275.t1	1967	1768	0	0
g1276.t1	1800	1601	2	0.273021
g1277.t1	404	205	0	0
g1278.t1	1942	1743	0	0
g1279.t1	1866	1667	0	0
g1280.t1	627	428	0	0
g1281.t1	288	89.1545	1	2.4514
g1282.t1	796	597	0	0
g1283.t1	2105	1906	0.130516	0.0149657
g1283.t2	2096	1897	12.8695	1.48269
g1284.t1	1641	1442	0	0
g1285.t1	1529	1330	0	0
g1286.t3	2108	1909	0	0
g1286.t2	3416	3217	0	0
g1286.t1	3616	3417	0	0
g1287.t1	147	12.6175	0	0
g1288.t1	2495	2296	23	2.18934
g1289.t1	1827	1628	120	16.1096
g1290.t1	2386	2187	91	9.09391
g1290.t2	2383	2184	0	0
g1291.t1	1196	997	0	0
g1292.t1	1384	1185	389.775	71.8875
g1293.t1	408	209	0	0
g1294.t1	2108	1909	61	6.98364
g1295.t1	2877	2678	77	6.28403
g1296.t1	237	44.1265	0	0
g1297.t1	2379	2180	4260	427.082
g1298.t1	2317	2118	932	96.1718
g1299.t1	261	63.4937	0	0
g1300.t1	1155	956	0	0
g1301.t1	2003	1804	4	0.484598
g1302.t1	1442	1243	163	28.6599
g1303.t1	1950	1751	0	0
g1304.t1	3002	2803	1	0.0779713
g1305.t1	2061	1862	0	0
g1306.t1	1176	977	261	58.3853
g1307.t1	1764	1565	0	0
g1307.t2	1691	1492	32	4.68748
g1308.t1	1445	1246	176	30.8711
g1309.t1	4020	3821	3	0.171594
g1310.t2	2267	2068	0	0
g1310.t1	2124	1925	7	0.79474
g1311.t1	1174	975	193.808	43.4436
g1312.t1	595	396	0	0
g1313.t1	1785	1586	23.8839	3.29124
g1314.t1	801	602	1208	438.559
g1315.t1	1227	1028	0	0
g1316.t1	2579	2380	29	2.66305
g1317.t1	2465	2266	18	1.73608
g1318.t1	7784	7585	2	0.0576278
g1319.t2	5190	4991	0	0
g1319.t1	2679	2480	0	0
g1320.t1	3279	3080	28	1.98685
g1321.t1	835	636	0	0
g1322.t1	1583	1384	0	0
g1323.t1	1970	1771	0	0
g1323.t2	1841	1642	1	0.133102
g1324.t1	2052	1853	3	0.353837
g1325.t1	1810	1611	1	0.135663
g1326.t1	1664	1465	54	8.0559
g1327.t1	1352	1153	101	19.1448
g1328.t1	1902	1703	0	0
g1328.t2	1428	1229	69	12.2703
g1329.t1	742	543	0	0
g1330.t1	1021	822	0	0
g1331.t1	2940	2741	115	9.16952
g1332.t1	2021	1822	0	0
g1332.t2	1661	1462	5.90025	0.882025
g1332.t3	1338	1139	0	0
g1333.t1	537	338	0	0
g1334.t1	552	353	0	0
g1335.t1	1089	890	0	0
g1336.t1	3024	2825	0	0
g1336.t2	2935	2736	9	0.718926
g1337.t1	760	561	187	72.8512
g1338.t1	812	613	0	0
g1339.t1	741	542	5.10814	2.05978
g1340.t1	1065	866	0	0
g1341.t1	2990	2791	1113	87.1552
g1342.t1	3124	2925	0	0
g1342.t2	3211	3012	14	1.01585
g1342.t3	3497	3298	0	0
g1343.t1	4561	4362	1	0.050104
g1344.t1	648	449	0	0
g1345.t1	943	744	0	0
g1346.t1	1188	989	0	0
g1347.t1	2426	2227	7	0.686967
g1348.t1	1143	944	6.05128	1.40098
g1348.t2	987	788	598.949	166.12
g1349.t2	2306	2107	61.5182	6.38113
g1349.t1	2499	2300	0	0
g1349.t3	2032	1833	15.4818	1.84593
g1350.t1	946	747	0	0
g1351.t1	2676	2477	71.8174	6.33668
g1352.t1	459	260	0	0
g1353.t1	2719	2520	0	0
g1354.t1	2444	2245	2.57506	0.250686
g1354.t2	3230	3031	15.4249	1.11223
g1355.t1	1593	1394	0	0
g1356.t1	1412	1213	194	34.9542
g1357.t1	2288	2089	99	10.3575
g1358.t1	2002	1803	0	0
g1358.t2	2019	1820	0	0
g1358.t6	1807	1608	10	1.35916
g1358.t3	1915	1716	0	0
g1358.t5	1907	1708	0	0
g1358.t4	1895	1696	0	0
g1358.t7	1467	1268	0	0
g1359.t1	1953	1754	0	0
g1359.t2	1957	1758	3.4169	0.424787
g1359.t3	1909	1710	0	0
g1359.t4	1486	1287	59.1698	10.048
g1360.t1	2882	2683	8	0.651669
g1361.t1	2882	2683	8	0.651669
g1362.t1	2936	2737	26	2.07614
g1363.t1	408	209	0	0
g1364.t1	2262	2063	0	0
g1365.t1	1731	1532	0	0
g1366.t1	2812	2613	0	0
g1367.t1	942	743	0	0
g1368.t1	1464	1265	0	0
g1369.t1	1094	895	0	0
g1370.t1	166	15.584	0	0
g1371.t1	2520	2321	12	1.12996
g1372.t1	942	743	0	0
g1373.t1	1730	1531	21	2.9978
g1374.t1	552	353	92	56.9601
g1375.t1	1549	1350	32	5.18053
g1376.t1	192	21.9082	10	99.7588
g1377.t1	402	203	0	0
g1378.t1	1270	1071	0	0
g1379.t1	393	194	0	0
g1380.t1	159	14.3664	1	15.2128
g1381.t1	1173	974	0	0
g1382.t1	4098	3899	87.3896	4.89852
g1383.t1	570	371	0	0
g1384.t1	1537	1338	39.6104	6.47009
g1385.t1	3670	3471	74.0173	4.66055
g1385.t2	2761	2562	0	0
g1386.t1	648	449	0	0
g1387.t1	4161	3962	186	10.2602
g1388.t1	2076	1877	0	0
g1388.t2	1980	1781	48	5.89027
g1389.t1	1077	878	0	0
g1390.t1	3348	3149	0	0
g1391.t1	780	581	0	0
g1392.t1	1832	1633	10	1.33836
g1393.t1	4691	4492	277	13.4771
g1394.t1	3445	3246	248	16.6979
g1395.t1	1992	1793	3	0.365678
g1396.t1	6090	5891	0	0
g1396.t2	3535	3336	958.828	62.8163
g1396.t3	5028	4829	16.1721	0.731928
g1396.t4	3643	3444	0	0
g1397.t1	2206	2007	0	0
g1398.t1	2233	2034	2	0.2149
g1398.t3	1647	1448	0	0
g1398.t2	1671	1472	0	0
g1399.t1	2205	2006	0	0
g1400.t1	2383	2184	0	0
g1401.t1	1374	1175	0	0
g1402.t1	961	762	56	16.0617
g1403.t1	2296	2097	85	8.85887
g1404.t1	195	22.8744	0	0
g1405.t1	369	170	0	0
g1406.t1	1113	914	0	0
g1407.t1	465	266	0	0
g1408.t1	2656	2457	71.9997	6.40448
g1408.t2	2688	2489	0.00025479	2.23726e-05
g1409.t1	2965	2766	11	0.869157
g1410.t1	1242	1043	155	32.4792
g1411.t1	892	693	0	0
g1412.t1	692	493	0	0
g1413.t1	675	476	0	0
g1414.t1	2023	1824	0	0
g1415.t1	1651	1452	0	0
g1415.t2	1536	1337	6	0.980794
g1416.t1	966	767	0	0
g1417.t2	1576	1377	168	26.6645
g1417.t1	1920	1721	0	0
g1418.t1	1153	954	163	37.342
g1419.t1	1074	875	0	0
g1420.t1	924	725	0	0
g1421.t1	2045	1846	0	0
g1422.t1	1137	938	0	0
g1423.t1	375	176	0	0
g1424.t1	749	550	0	0
g1425.t1	1493	1294	0	0
g1426.t1	1122	923	0	0
g1427.t1	1922	1723	109	13.8261
g1427.t2	2126	1927	0	0
g1428.t1	132	10.8985	1	20.0536
g1429.t1	405	206	1	1.06094
g1430.t1	810	611	0	0
g1431.t1	868	669	0	0
g1432.t1	2021	1822	37	4.43824
g1433.t1	1531	1332	0	0
g1434.t1	3035	2836	120	9.24768
g1435.t1	3247	3048	0	0
g1435.t4	2611	2412	3	0.271833
g1435.t2	2797	2598	0	0
g1435.t3	2686	2487	0	0
g1435.t5	3076	2877	0	0
g1436.t1	1404	1205	0	0
g1437.t1	1369	1170	224	41.8427
g1438.t1	908	709	862	265.717
g1439.t1	333	134.001	4	6.52396
g1440.t1	2933	2734	0	0
g1440.t2	2763	2564	0	0
g1440.t3	2818	2619	34	2.83727
g1441.t1	1544	1345	0	0
g1442.t1	1290	1091	26	5.20843
g1443.t1	1247	1048	0	0
g1444.t1	2766	2567	8	0.681117
g1445.t1	352	153	0	0
g1446.t1	2072	1873	0	0
g1446.t2	2043	1844	0	0
g1447.t1	2750	2551	115	9.85247
g1448.t1	1503	1304	0	0
g1449.t2	1953	1754	0	0
g1449.t1	2247	2048	96	10.2447
g1450.t1	3175	2976	193	14.1737
g1451.t1	2542	2343	26.0248	2.42758
g1451.t2	2546	2347	4.9752	0.463293
g1452.t1	978	779	0	0
g1453.t1	1560	1361	0	0
g1454.t1	3228	3029	16.2413	1.17187
g1454.t2	2855	2656	69.7587	5.74022
g1455.t1	1834	1635	41	5.48055
g1456.t1	255	58.2335	0	0
g1457.t1	1325	1126	0	0
g1458.t1	384	185	0	0
g1459.t1	3621	3422	137.666	8.79234
g1460.t1	1176	977	0	0
g1461.t1	1510	1311	0	0
g1461.t5	1334	1135	84	16.1749
g1461.t3	1587	1388	0	0
g1461.t4	1427	1228	0	0
g1461.t2	1417	1218	0	0
g1462.t1	3156	2957	9	0.665195
g1463.t1	522	323	0	0
g1464.t1	437	238	0	0
g1465.t1	243	48.5146	1	4.5049
g1466.t1	171	16.5603	0	0
g1467.t1	4090	3891	1106.94	62.1755
g1468.t1	249	53.2273	0	0
g1469.t1	1578	1379	0	0
g1469.t2	1508	1309	0.00124852	0.000208457
g1469.t3	1495	1296	19.9988	3.37253
g1470.t1	1056	857	0	0
g1471.t1	1679	1480	0	0
g1472.t1	1523	1324	14.211	2.34582
g1473.t1	2012	1813	22.068	2.66026
g1473.t3	2009	1810	110.006	13.283
g1473.t2	2013	1814	12.9261	1.55736
g1474.t1	2415	2216	36	3.55051
g1475.t1	3166	2967	139.953	10.3091
g1475.t5	2014	1815	2.95865	0.356266
g1475.t4	3060	2861	123.089	9.40281
g1475.t3	2853	2654	0	0
g1475.t2	1991	1792	0	0
g1476.t1	1952	1753	0	0
g1477.t1	2033	1834	12	1.43001
g1478.t1	1872	1673	0	0
g1479.t1	990	791	57	15.7491
g1480.t1	600	401	0	0
g1481.t1	1122	923	33	7.81394
g1482.t1	483	284	0	0
g1483.t1	1095	896	0	0
g1484.t1	2562	2363	0	0
g1484.t2	1698	1499	0	0
g1485.t1	228	38.1945	0	0
g1486.t1	1137	938	0	0
g1487.t1	1496	1297	5	0.842535
g1488.t1	2085	1886	0	0
g1489.t1	711	512	0	0
g1490.t1	1311	1112	1	0.196541
g1491.t1	411	212	0	0
g1492.t1	1298	1099	0	0
g1493.t1	399	200	0	0
g1494.t1	2788	2589	0.532313	0.0449358
g1494.t2	4552	4353	2.46769	0.123897
g1495.t1	351	152	0	0
g1496.t1	4124	3925	14.2603	0.79405
g1497.t1	4296	4097	128.74	6.86759
g1498.t1	1634	1435	243.554	37.0939
g1498.t2	3763	3564	23.4591	1.43857
g1499.t1	328	129.001	0	0
g1500.t1	343	144	0	0
g1501.t1	1767	1568	0	0
g1501.t2	1611	1412	13	2.01218
g1502.t1	1847	1648	3	0.397852
g1503.t1	936	737	57	16.9031
g1504.t1	153	13.4437	0	0
g1505.t1	948	749	0	0
g1506.t1	1281	1082	0	0
g1507.t1	558	359	0	0
g1507.t2	552	353	0	0
g1508.t1	168	15.9631	0	0
g1509.t1	114	9.32945	0	0
g1510.t1	1386	1187	0	0
g1511.t1	1623	1424	99	15.1944
g1512.t1	907	708	9	2.77822
g1513.t1	1942	1743	137.711	17.2675
g1513.t2	1936	1737	0	0
g1513.t3	1930	1731	40.2892	5.08686
g1514.t1	1308	1109	78	15.3717
g1515.t1	1644	1445	0	0
g1515.t6	1368	1169	0	0
g1515.t4	1494	1295	0	0
g1515.t5	1449	1250	0	0
g1515.t3	1518	1319	0	0
g1515.t2	1575	1376	0	0
g1515.t7	1368	1169	33	6.1696
g1516.t1	1692	1493	12	1.75663
g1517.t1	1866	1667	111	14.5528
g1518.t1	397	198	192.812	212.827
g1519.t1	390	191	0	0
g1520.t1	1626	1427	23	3.52259
g1521.t1	1552	1353	4	0.64613
g1522.t1	1258	1059	495	102.157
g1523.t1	588	389	0	0
g1524.t1	2319	2120	0	0
g1524.t2	2226	2027	0	0
g1524.t3	2323	2124	79.7039	8.20131
g1525.t1	1434	1235	0	0
g1525.t2	1468	1269	0	0
g1525.t4	1993	1794	34.7529	4.23376
g1525.t3	1996	1797	9.24711	1.12465
g1525.t5	1594	1395	0	0
g1526.t1	1443	1244	0	0
g1527.t1	1216	1017	1	0.2149
g1528.t1	4064	3865	273.751	15.4797
g1528.t2	4092	3893	0.249171	0.0139885
g1529.t1	410	211	0	0
g1530.t1	1930	1731	0	0
g1531.t1	1428	1229	76	13.5151
g1532.t1	790	591	1	0.369803
g1533.t1	1299	1100	0	0
g1534.t1	1662	1463	0	0
g1535.t1	803	604	0	0
g1536.t1	1021	822	0	0
g1537.t1	2402	2203	25	2.48018
g1538.t1	657	458	0	0
g1539.t1	754	555	0	0
g1539.t2	695	496	0	0
g1540.t2	1588	1389	19.5844	3.08152
g1540.t3	1652	1453	0	0
g1540.t5	1591	1392	2.41563	0.37927
g1540.t1	2362	2163	0	0
g1540.t4	2365	2166	0	0
g1541.t1	1250	1051	0	0
g1542.t1	1432	1233	122.159	21.6532
g1543.t1	384	185	0	0
g1544.t1	2024	1825	0	0
g1544.t6	1966	1767	0.0210415	0.00260254
g1544.t5	2035	1836	0	0
g1544.t2	1955	1756	8.98986	1.11889
g1544.t4	1959	1760	0.989102	0.122825
g1544.t3	2028	1829	0	0
g1545.t1	3569	3370	0	0
g1545.t2	2113	1914	87	9.93425
g1546.t1	3407	3208	87	5.92711
g1546.t2	3747	3548	0	0
g1547.t1	372	173	0	0
g1548.t1	300	101.044	0	0
g1549.t1	2837	2638	0	0
g1549.t2	2826	2627	0	0
g1549.t3	1845	1646	13	1.72612
g1550.t1	2485	2286	45	4.30224
g1551.t1	291	92.1144	0	0
g1552.t1	678	479	0	0
g1553.t1	2341	2142	157	16.0191
g1554.t1	854	655	0	0
g1555.t1	105	8.69459	2	50.2735
g1556.t4	3489	3290	1.5104	0.100335
g1556.t1	3513	3314	0.00130973	8.63751e-05
g1556.t3	3492	3293	0.623927	0.0414095
g1556.t2	3482	3283	11.9222	0.793676
g1556.t6	3479	3280	28.939	1.92827
g1556.t5	3510	3311	0.00315288	0.000208116
g1557.t1	1008	809	199	53.7604
g1558.t1	1337	1138	0	0
g1559.t1	280	81.3281	1	2.68731
g1560.t1	393	194	0	0
g1561.t1	2121	1922	0	0
g1561.t3	1749	1550	1	0.141002
g1561.t2	2083	1884	0	0
g1562.t1	2903	2704	29	2.34395
g1563.t1	1556	1357	0	0
g1563.t2	1479	1280	34	5.80533
g1564.t1	978	779	0	0
g1565.t1	455	256	0	0
g1566.t1	972	773	3	0.848203
g1567.t1	3103	2904	22	1.65571
g1568.t1	876	677	377	121.706
g1569.t1	1030	831	8	2.10401
g1570.t1	375	176	0	0
g1571.t1	829	630	0	0
g1572.t1	2952	2753	0	0
g1572.t3	2868	2669	142.846	11.6971
g1572.t2	2934	2735	0	0
g1572.t5	2507	2308	2.15427	0.203996
g1572.t4	2695	2496	0	0
g1573.t1	471	272	0	0
g1574.t1	1564	1365	159	25.4579
g1575.t1	229	38.8143	0	0
g1576.t1	1559	1360	0	0
g1577.t1	1231	1032	0	0
g1578.t1	735	536	0	0
g1579.t1	1392	1193	90	16.4877
g1580.t2	3424	3225	0	0
g1580.t4	2722	2523	18.5025	1.60277
g1580.t3	2827	2628	0	0
g1580.t14	2913	2714	1.594e-06	1.28362e-07
g1580.t7	3018	2819	0	0
g1580.t6	3282	3083	0	0
g1580.t17	3254	3055	9.6691	0.691724
g1580.t1	3824	3625	0	0
g1580.t9	2993	2794	0	0
g1580.t5	3543	3344	0	0
g1580.t11	3153	2954	0	0
g1580.t10	3177	2978	0	0
g1580.t12	3359	3160	0	0
g1580.t8	3387	3188	0	0
g1580.t18	3113	2914	1.82844	0.137135
g1580.t13	3255	3056	0	0
g1580.t16	2889	2690	0	0
g1580.t15	2997	2798	0	0
g1581.t1	2956	2757	12.0745	0.957169
g1581.t2	2271	2072	120.926	12.7552
g1582.t1	436	237	1	0.922167
g1583.t1	1119	920	0	0
g1583.t2	1186	987	0	0
g1584.t1	2725	2526	13	1.12478
g1585.t1	549	350	0	0
g1586.t1	2044	1845	1	0.118457
g1587.t1	126	10.3244	11.4538	242.461
g1588.t1	168	15.9631	2	27.3824
g1589.t1	312	113.011	0	0
g1590.t1	344	145	0	0
g1591.t1	579	380	0	0
g1592.t1	1679	1480	0	0
g1592.t2	1359	1160	0	0
g1593.t1	729	530	0	0
g1594.t1	93	7.96714	0	0
g1595.t1	3942	3743	0	0
g1596.t1	1619	1420	4.70588	0.724287
g1597.t1	1608	1409	58	8.99653
g1598.t1	1152	953	0	0
g1599.t2	2329	2130	527.816	54.1578
g1599.t1	3445	3246	14.184	0.955009
g1600.t1	435	236	0	0
g1601.t1	1696	1497	26	3.79585
g1602.t1	570	371	0	0
g1603.t1	120	9.80347	0	0
g1604.t1	195	22.8744	9	85.9907
g1605.t1	1671	1472	113	16.7776
g1606.t1	2623	2424	6.54679	0.590274
g1606.t2	2617	2418	72.4532	6.54876
g1607.t1	1658	1459	0	0
g1608.t1	1726	1527	351	50.2373
g1609.t1	5564	5365	756.722	30.8265
g1610.t1	234	42.0611	2	10.3922
g1611.t1	2259	2060	113.826	12.0763
g1612.t1	813	614	18	6.40711
g1613.t1	801	602	111.8	40.5885
g1614.t1	2214	2015	42.183	4.5753
g1615.t1	186	20.1432	0	0
g1616.t1	1897	1698	249	32.0494
g1617.t1	162	14.8683	0	0
g1618.t1	594	395	0	0
g1619.t1	300	101.044	245	529.925
g1620.t1	573	374	4.5	2.62966
g1621.t1	1976	1777	408.795	50.2778
g1622.t1	1976	1777	408.795	50.2778
g1623.t1	267	68.9638	6	19.0146
g1624.t1	465	266	1	0.82163
g1625.t1	246	50.8321	0	0
g1626.t1	291	92.1144	7	16.6084
g1627.t1	1945	1746	42	5.2573
g1628.t1	5754	5555	192	7.55397
g1629.t1	5916	5717	167.152	6.39002
g1630.t1	5553	5354	5418.83	221.2
g1631.t1	743	544	1	0.401753
g1632.t1	1854	1655	190	25.0907
g1633.t1	222	34.6815	1	6.30173
g1634.t1	540	341	0	0
g1635.t1	2138	1939	6	0.676287
g1636.t1	4604	4405	1641.85	81.4604
g1637.t1	249	53.2273	0	0
g1638.t1	4006	3807	508	29.1634
g1639.t1	5277	5078	227.138	9.77585
g1640.t1	660	461	5678.57	2692.13
g1641.t1	198	23.9008	0	0
g1642.t1	1839	1640	23	3.06508
g1643.t1	249	53.2273	1	4.10604
g1644.t1	147	12.6175	0	0
g1645.t1	177	17.866	0	0
g1646.t1	1416	1217	0	0
g1647.t1	270	71.7636	1.19561	3.64118
g1648.t1	468	269	35	28.4363
g1649.t1	2138	1939	313	35.2797
g1650.t1	1384	1185	3	0.5533
g1650.t2	1137	938	0	0
g1651.t1	2470	2271	2.22866	0.214478
g1651.t2	1451	1252	45.7713	7.99001
g1651.t3	2507	2308	0	0
g1652.t1	1656	1457	90	13.5002
g1653.t1	2295	2096	0	0
g1654.t1	1645	1446	0	0
g1655.t1	1867	1668	72	9.43397
g1656.t1	1914	1715	0	0
g1656.t2	1928	1729	0	0
g1657.t1	1754	1555	363	51.0193
g1658.t1	1660	1461	56	8.37714
g1659.t1	4583	4384	14	0.697936
g1660.t1	1900	1701	25	3.21213
g1661.t1	1090	891	0	0
g1662.t1	222	34.6815	0	0
g1663.t1	492	293	0	0
g1664.t1	912	713	1	0.306527
g1665.t1	450	251	0	0
g1666.t1	1632	1433	301	45.9069
g1667.t1	381	182	0	0
g1668.t1	1355	1156	17	3.21402
g1669.t1	846	647	0	0
g1669.t2	730	531	2	0.823177
g1670.t1	1318	1119	0	0
g1670.t2	1297	1098	0	0
g1671.t1	787	588	0	0
g1672.t1	626	427	0	0
g1673.t1	1516	1317	2	0.331896
g1674.t1	1399	1200	2.80947	0.511683
g1675.t1	1828	1629	56	7.5132
g1676.t1	4247	4048	162	8.74646
g1677.t1	1322	1123	1.51313	0.294478
g1678.t4	3714	3515	2.15557	0.134028
g1678.t1	2721	2522	101.91	8.83138
g1678.t2	2687	2488	1.21239e-05	1.065e-06
g1678.t3	2684	2485	3.90757e-05	3.43667e-06
g1678.t5	3711	3512	4.93468	0.307088
g1679.t1	480	281	0	0
g1680.t1	513	314	0	0
g1681.t1	114	9.32945	0	0
g1682.t1	1268	1069	23	4.70228
g1683.t1	402	203	0	0
g1684.t1	546	347	0	0
g1685.t1	474	275	0	0
g1686.t1	920	721	0	0
g1687.t1	1050	851	0	0
g1688.t1	1719	1520	21.7134	3.12207
g1688.t2	1579	1380	1.80102	0.285232
g1688.t4	1195	996	0	0
g1688.t3	1277	1078	16.4855	3.34228
g1689.t1	441	242	0	0
g1690.t1	609	410	0	0
g1691.t1	1017	818	0	0
g1692.t1	774	575	0	0
g1693.t1	1433	1234	11	1.94821
g1694.t1	1431	1232	0	0
g1694.t5	905	706	0	0
g1694.t2	952	753	0	0
g1694.t3	1420	1221	0	0
g1694.t4	147	12.6175	2	34.6428
g1695.t1	870	671	1	0.325713
g1696.t1	186	20.1432	0	0
g1697.t1	2492	2293	98.7995	9.41692
g1697.t2	5752	5553	2.20049	0.0866062
g1698.t1	1685	1486	0	0
g1699.t1	1603	1404	15	2.33497
g1700.t1	675	476	0	0
g1701.t1	1024	825	0	0
g1702.t1	348	149	0	0
g1703.t1	1550	1351	0	0
g1704.t1	744	545	0	0
g1705.t1	2718	2519	1.17257e-06	1.01735e-07
g1705.t2	2673	2474	46	4.06365
g1706.t1	642	443	0	0
g1707.t1	3282	3083	34	2.41026
g1708.t1	2921	2722	0	0
g1709.t1	1249	1050	0	0
g1710.t1	523	324	0	0
g1711.t1	1231	1032	0	0
g1712.t1	2200	2001	0	0
g1713.t1	2250	2051	0	0
g1714.t1	1107	908	0	0
g1715.t1	846	647	0	0
g1716.t1	411	212	0	0
g1717.t1	1872	1673	0	0
g1718.t1	2422	2223	8	0.786518
g1719.t1	1242	1043	0	0
g1720.t1	672	473	0	0
g1721.t1	231	40.0835	17	92.6918
g1722.t1	2233	2034	7	0.752151
g1723.t1	303	104.031	0	0
g1724.t1	130	10.7008	31.8352	650.205
g1725.t1	798	599	0	0
g1726.t1	831	632	0	0
g1727.t1	714	515	0	0
g1728.t1	1140	941	4	0.929027
g1729.t1	696	497	0	0
g1730.t1	2616	2417	17	1.5372
g1731.t1	2314	2115	6.19394	0.640051
g1731.t2	2278	2079	6.80606	0.715483
g1731.t3	2281	2082	0	0
g1731.t4	2268	2069	0	0
g1731.t5	2302	2103	0	0
g1732.t1	888	689	0	0
g1733.t1	582	383	0	0
g1734.t1	300	101.044	0	0
g1735.t1	183	19.3378	8	90.4149
g1736.t1	789	590	4	1.48172
g1737.t1	845	646	0	0
g1738.t1	1351	1152	12.1263	2.30056
g1738.t2	1256	1057	79.8737	16.5153
g1739.t1	135	11.2077	1	19.5002
g1740.t1	246	50.8321	0	0
g1741.t1	4261	4062	14	0.753262
g1742.t1	1368	1169	0	0
g1743.t1	291	92.1144	0	0
g1744.t1	1114	915	0	0
g1745.t1	1902	1703	59	7.57173
g1746.t1	159	14.3664	15	228.192
g1747.t2	2535	2336	0	0
g1747.t10	2540	2341	0	0
g1747.t11	3406	3207	0	0
g1747.t12	1460	1261	0	0
g1747.t13	2421	2222	0	0
g1747.t14	1451	1252	0	0
g1747.t15	2065	1866	0	0
g1747.t16	2501	2302	9.83936	0.934156
g1747.t17	1912	1713	0	0
g1747.t18	1916	1717	0	0
g1747.t19	1780	1581	0	0
g1747.t1	1874	1675	0	0
g1747.t3	1736	1537	0	0
g1747.t4	1927	1728	0	0
g1747.t5	3544	3345	0	0
g1747.t6	1598	1399	0	0
g1747.t7	1589	1390	0	0
g1747.t8	2203	2004	0	0
g1747.t9	2553	2354	0	0
g1748.t1	1764	1565	36.1606	5.04986
g1749.t1	1030	831	73	19.1991
g1750.t1	1088	889	3	0.737526
g1751.t1	1743	1544	0	0
g1752.t1	800	601	0	0
g1753.t1	1041	842	13.9021	3.60849
g1754.t1	529	330	13	8.60969
g1755.t1	533	334	6	3.92611
g1756.t1	1743	1544	0	0
g1757.t1	1680	1481	0	0
g1757.t2	1538	1339	0	0
g1757.t3	1455	1256	0	0
g1758.t1	2717	2518	0	0
g1759.t1	813	614	0	0
g1760.t1	2143	1944	2	0.224849
g1761.t1	453	254	0	0
g1762.t1	2428	2229	227	22.2574
g1763.t1	1762	1563	40.0458	5.59959
g1764.t1	2047	1848	0	0
g1764.t2	1716	1517	86	12.39
g1765.t3	4428	4229	0	0
g1765.t11	3566	3367	0	0
g1765.t10	2861	2662	43.5819	3.57813
g1765.t1	2491	2292	29.5872	2.82128
g1765.t4	2361	2162	0	0
g1765.t2	2626	2427	0	0
g1765.t8	2358	2159	0	0
g1765.t7	4425	4226	0	0
g1765.t6	3435	3236	10.4383	0.704985
g1765.t5	2624	2425	3.66174	0.330015
g1765.t9	3729	3530	0	0
g1766.t1	669	470	0	0
g1767.t1	1721	1522	0	0
g1767.t2	1656	1457	21	3.15005
g1767.t3	1811	1612	0	0
g1767.t4	1746	1547	0	0
g1767.t5	1752	1553	0	0
g1767.t6	1741	1542	0	0
g1768.t1	975	776	195	54.92
g1769.t1	285	86.2066	3	7.60569
g1770.t1	3838	3639	63	3.7837
g1771.t1	2269	2070	14	1.47814
g1772.t1	1435	1236	0	0
g1773.t1	1405	1206	0	0
g1773.t2	1384	1185	0	0
g1774.t1	1880	1681	0	0
g1775.t1	1603	1404	0	0
g1775.t2	1330	1131	29	5.60394
g1775.t3	1438	1239	0	0
g1776.t1	1657	1458	112	16.7887
g1776.t2	1677	1478	0.000204087	3.01785e-05
g1777.t1	574	375	0	0
g1778.t1	2571	2372	3	0.276417
g1779.t1	1631	1432	0	0
g1779.t2	1518	1319	44	7.29064
g1780.t1	3681	3482	0	0
g1780.t2	3682	3483	0	0
